arm,acc,taxid,organism,clade,slen,heldout_donor_species
B2_balanced,MT478076.1,172968,"Gracilaria salicornia isolate DBIS12 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Red algae,1434,False
B2_balanced,MT478075.1,191042,"Gracilaria foliifera isolate DBIS11 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",Red algae,1458,False
B2_balanced,MT478074.1,223959,"Gracilaria corticata isolate DBIS10 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",Red algae,1440,False
B2_balanced,MT478072.1,2767799,"Pseudochnoospora implexa isolate DBIS8 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, comple",Brown algae,1467,False
B2_balanced,MT478071.1,162063,"Chaetomorpha antennina isolate DBIS7 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",Green algae,1431,False
B2_balanced,MT478065.1,385024,"Acanthophora spicifera isolate DBIS1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Red algae,1458,False
B2_balanced,MT439865.1,2725400,"Glomerochrysis psammophila strain CS-1322 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, com",Other SAR/protist,1467,True
B2_balanced,MT439864.1,2725399,"Gazia saundersii strain CS-1320 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",Other SAR/protist,1467,False
B2_balanced,MT439863.1,2725398,"Gazia australica strain CS-1321 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",Other SAR/protist,1467,False
B2_balanced,MT469981.1,2094250,"Aureoumbra geitleri strain CS-1323 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",Other SAR/protist,1467,False
B2_balanced,MN718801.1,303400,"Nitzschia palea strain BC0912 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718800.1,303400,"Nitzschia palea strain BC0905 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718799.1,303401,"Nitzschia linearis strain BC0897 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718798.1,2014924,"Nitzschia dissipata var. media strain BC0866 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",Diatoms,1446,False
B2_balanced,MN718797.1,2683826,"Nitzschia aff. sublinearis strain BC0850 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, part",Diatoms,1446,False
B2_balanced,MN718796.1,303400,"Nitzschia palea strain BC0848 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718795.1,2676832,"Nitzschia cf. perminuta strain BC0838 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Diatoms,1446,False
B2_balanced,MN718794.1,303401,"Nitzschia linearis strain BC0815 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718793.1,2014780,"Nitzschia cf. paleacea strain BC0806 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Diatoms,1446,False
B2_balanced,MN718792.1,2676833,"Nitzschia cf. palea strain BC0799 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Diatoms,1446,False
B2_balanced,MN718791.1,2676835,"Nitzschia cf. recta strain BC0795 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Diatoms,1446,False
B2_balanced,MN718790.1,686323,"Nitzschia sigmoidea strain BC0787 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Diatoms,1446,False
B2_balanced,MN718789.1,303400,"Nitzschia palea strain BC0786 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718788.1,303400,"Nitzschia palea strain BC0776 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718787.1,303400,"Nitzschia palea strain BC0774 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718786.1,2676835,"Nitzschia cf. recta strain BC0769 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Diatoms,1446,False
B2_balanced,MN718785.1,303400,"Nitzschia palea strain BC0748 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718784.1,2676832,"Nitzschia cf. perminuta strain BC0730 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Diatoms,1446,False
B2_balanced,MN718783.1,483532,"Nitzschia capitellata strain BC0713 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",Diatoms,1446,False
B2_balanced,MN718782.1,303401,"Nitzschia linearis strain BC0712 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718781.1,304200,"Nitzschia amphibia strain BC0701 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718780.1,303401,"Nitzschia linearis strain BC0696 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718779.1,2014780,"Nitzschia cf. paleacea strain BC0675 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Diatoms,1446,False
B2_balanced,MN718778.1,303400,"Nitzschia palea strain BC0670 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718777.1,303401,"Nitzschia linearis strain BC0669 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718776.1,2676836,"Nitzschia cf. romana strain BC0650 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cd",Diatoms,1446,False
B2_balanced,MN718775.1,2014924,"Nitzschia dissipata var. media strain BC0649 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",Diatoms,1446,False
B2_balanced,MN718774.1,1302829,"Nitzschia acidoclinata strain BC0619 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Diatoms,1402,False
B2_balanced,MN718773.1,303400,"Nitzschia palea strain BC0605 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718772.1,303400,"Nitzschia palea strain BC0603 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718771.1,304200,"Nitzschia amphibia strain BC0503 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718770.1,2683833,"Tryblionella debilis strain BC0502 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cd",Diatoms,1446,False
B2_balanced,MN718769.1,2676831,"Nitzschia cf. soratensis strain BC0501 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Diatoms,1446,False
B2_balanced,MN718768.1,304200,"Nitzschia amphibia strain BC0486 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718767.1,2676843,"Nitzschia cf. dissipata var. media strain BC0470 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",Diatoms,1446,False
B2_balanced,MN718766.1,2676842,"Nitzschia costei strain BC0469 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; c",Diatoms,1446,False
B2_balanced,MN718765.1,303400,"Nitzschia palea strain BC0375 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718764.1,303400,"Nitzschia palea strain BC0373 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718763.1,270628,"Nitzschia pusilla strain BC0333 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",Diatoms,1446,False
B2_balanced,MN718762.1,2683827,"Nitzschia alicae strain BC0330 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; c",Diatoms,1446,False
B2_balanced,MN718761.1,1261641,"Nitzschia draveillensis strain BC0325 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Diatoms,1446,False
B2_balanced,MN718760.1,1884248,"Nitzschia sp. (in: diatoms) strain BC0317 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, par",Diatoms,1446,False
B2_balanced,MN718759.1,2679986,"Nitzschia cf. sigma strain BC0308 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Diatoms,1446,False
B2_balanced,MN718758.1,2683825,"Nitzschia heufleriana strain BC0307 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",Diatoms,1446,False
B2_balanced,MN718757.1,303400,"Nitzschia palea strain BC0277 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718756.1,303401,"Nitzschia linearis strain BC0273 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718755.1,303400,"Nitzschia palea strain BC0240 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718754.1,303400,"Nitzschia palea strain BC0234 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718753.1,1302829,"Nitzschia acidoclinata strain BC0098 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",Diatoms,1446,False
B2_balanced,MN718752.1,303400,"Nitzschia palea strain BC0095 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN718751.1,303401,"Nitzschia linearis strain BC0083 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Diatoms,1446,False
B2_balanced,MN718750.1,1884248,"Nitzschia sp. (in: diatoms) strain BC0076 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, par",Diatoms,1446,False
B2_balanced,MN718749.1,2683824,"Nitzschia cf. fonticola strain BC0053 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Diatoms,1446,False
B2_balanced,MN718748.1,303400,"Nitzschia palea strain BC0039 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ch",Diatoms,1446,False
B2_balanced,MN793055.1,55564,"Chara vulgaris isolate 13 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",Charophytes,1428,True
B2_balanced,MN793054.1,69334,"Chara contraria isolate 63 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",Charophytes,1428,False
B2_balanced,MN793053.1,1658605,"Chara gymnophylla isolate 66 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",Charophytes,1428,False
B2_balanced,MN793052.1,1658605,"Chara gymnophylla isolate 74 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",Charophytes,1428,False
B2_balanced,MN817125.1,1527417,"Chara globata isolate 116 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",Charophytes,1428,False
B2_balanced,MN817124.1,1527417,"Chara globata isolate 110 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",Charophytes,1428,False
B2_balanced,MN817123.1,1527417,"Chara globata isolate 105 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",Charophytes,1428,False
B2_balanced,MN273738.1,1527417,"Chara globata isolate 101 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",Charophytes,1428,False
B2_balanced,MT192097.1,3077,"Chlorella vulgaris voucher BUZOOCB-Cv ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcl) gene, complet",Green algae,1428,False
B2_balanced,AB022231.1,2767799,"Pseudochnoospora implexa chloroplast rbcL gene, complete cds",Brown algae,1467,False
B2_balanced,MN540180.1,83374,"Galdieria partita isolate THAL043 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",Red algae,1482,False
B2_balanced,MT676281.1,257860,"Polysiphonia scopulorum voucher PD1722 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1417,False
B2_balanced,MT676278.1,257860,"Polysiphonia scopulorum voucher PD1636 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1413,False
B2_balanced,MT676276.1,257860,"Polysiphonia scopulorum voucher PD1868 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1412,False
B2_balanced,MT676275.1,257860,"Polysiphonia scopulorum voucher PD1617 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1410,False
B2_balanced,MT676261.1,257860,"Polysiphonia scopulorum voucher PD954 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Red algae,1410,False
B2_balanced,MT676260.1,257860,"Polysiphonia scopulorum voucher PD762 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",Red algae,1410,False
B2_balanced,MT676257.1,257860,"Polysiphonia scopulorum voucher PD1043 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1409,False
B2_balanced,MT676255.1,257860,"Polysiphonia scopulorum voucher PD1282 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1411,False
B2_balanced,MT676234.1,257860,"Polysiphonia scopulorum voucher PD1120 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1407,False
B2_balanced,MT676229.1,257860,"Polysiphonia scopulorum voucher PD1333 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",Red algae,1406,False
B2_balanced,MT676206.1,257860,"Polysiphonia scopulorum voucher SANT:Algae:25144 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",Red algae,1449,False
B2_balanced,MT676205.1,257860,"Polysiphonia scopulorum voucher SANT:Algae:24676 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",Red algae,1457,False
B2_balanced,AB260909.1,3077,"Chlorella vulgaris NIES:227 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",Green algae,1428,False
B2_balanced,AB260900.1,554065,"Chlorella variabilis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete c",Green algae,1428,False
B2_balanced,AB260899.1,554065,"Chlorella variabilis chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete c",Green algae,1428,False
B2_balanced,JQ690407.1,1249035,"Bocageopsis canescens ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",Magnoliids,1406,False
B2_balanced,MN597443.1,1982695,"Laurencia digitata isolate SPF58488 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",Red algae,1411,False
B2_balanced,MN597442.1,1898129,"Chondrophycus anabeliae isolate 8 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1410,False
B2_balanced,MN597441.1,1898129,"Chondrophycus anabeliae isolate 7 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1410,False
B2_balanced,LC530728.1,2717279,"Gomphoneis okunoi Ak513 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial",Diatoms,1485,False
B2_balanced,MN481544.1,689897,"Pyropia aeodis isolate SB5 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlor",Red algae,1409,False
B2_balanced,MN481543.1,2615131,"Pyropia meridionalis isolate MZ14 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1409,False
B2_balanced,MN481542.1,2615131,"Pyropia meridionalis isolate KZ8a ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1409,False
B2_balanced,MN481541.1,2615131,"Pyropia meridionalis isolate JC30 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1409,False
B2_balanced,MN481540.1,2615131,"Pyropia meridionalis isolate HK12 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1409,False
B2_balanced,MN481539.1,2615131,"Pyropia meridionalis isolate MZ12 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1413,False
B2_balanced,MN481537.1,2615131,"Pyropia meridionalis isolate MZ11a ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cd",Red algae,1413,False
B2_balanced,MN481536.1,2615131,"Pyropia meridionalis isolate PTN1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds",Red algae,1413,False
B2_balanced,MN481534.1,2615131,"Pyropia meridionalis isolate HK9 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Red algae,1413,False
B2_balanced,MN481533.1,2615131,"Pyropia meridionalis isolate KZ8 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",Red algae,1413,False
B2_balanced,MN990104.1,2699504,"Ramicrusta paradoxa isolate P7 voucher ALCB 129746 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ",Red algae,1448,False
B2_balanced,MN990103.1,2699504,"Ramicrusta paradoxa isolate P1 voucher ALCB 129745 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ",Red algae,1448,False
B2_balanced,MN990102.1,2699503,"Ramicrusta fujiiana isolate P22 voucher ALCB 129844 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL)",Red algae,1448,False
