acc,clade,organism,raw_len,has_cds,codon_start,recovered,cds_len,naive_mod3,naive_stops,cds_mod3,cds_stops,naive_ok,cds_ok
AF438317,Other SAR/protist,"Pinguiochrysis pyriformis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloro",1425,True,1,False,1425,0,0,0,0,True,True
AF155585,Other SAR/protist,"Tetrasporopsis fuscescens ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloro",1436,True,3,False,1434,2,41,0,0,False,True
AF155584,Other SAR/protist,"Stichogloea globosa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast ",1425,True,1,False,1425,0,0,0,0,True,True
AF118136,Other SAR/protist,"Aureoumbra lagunensis strain CCMP1510 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chlorop",1402,True,2,False,1401,1,49,0,0,False,True
AF118135,Other SAR/protist,"Aureoumbra lagunensis strain CCMP1509 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chlorop",1431,True,1,False,1431,0,0,0,0,True,True
AF117906,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1784 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1432,True,2,False,1431,1,52,0,0,False,True
AF117905,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1794 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1432,True,2,False,1431,1,52,0,0,False,True
AF117904,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1707 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1432,True,2,False,1431,1,52,0,0,False,True
AF117786,Other SAR/protist,"Aureoumbra lagunensis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encodi",1431,True,1,False,1431,0,0,0,0,True,True
AF117785,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1785 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1431,True,1,False,1431,0,0,0,0,True,True
AF117784,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1708 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1430,True,3,False,1428,2,33,0,0,False,True
AF117783,Other SAR/protist,"Aureococcus anophagefferens strain CCMP1706 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1413,True,1,False,1413,0,0,0,0,True,True
AF084612,Other SAR/protist,"Xanthonema debile ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encoding c",1431,True,1,False,1431,0,0,0,0,True,True
AF084611,Other SAR/protist,"Tribonema aequale ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encoding c",1416,True,1,False,1416,0,0,0,0,True,True
AF069499,Other SAR/protist,"Pleurochloridella botrydiopsis ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast ge",1430,True,3,False,1428,2,38,0,0,False,True
AF064746,Other SAR/protist,"Phaeothamnion confervicola ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene e",1436,True,3,False,1434,2,40,0,0,False,True
AF064744,Other SAR/protist,"Mischococcus sphaerocephalus ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene",1431,True,1,False,1431,0,0,0,0,True,True
AF465709,Other SAR/protist,"Tribonema intermixum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplas",1467,True,1,False,1467,0,0,0,0,True,True
AF465708,Other SAR/protist,"Botryidium cystosum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1467,True,1,False,1467,0,0,0,0,True,True
AF465707,Other SAR/protist,"Botrydium stoloniferum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropl",1467,True,1,False,1467,0,0,0,0,True,True
AF465706,Other SAR/protist,"Botrydium becharianum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropla",1467,True,1,False,1467,0,0,0,0,True,True
AF015590,Other SAR/protist,"Coccoid pelagophyte CCMP1395 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene",1422,True,1,False,0,0,0,-1,-1,True,False
AF015588,Other SAR/protist,"Tribonema intermixtum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encodi",1422,True,1,False,0,0,0,-1,-1,True,False
AF015587,Other SAR/protist,"Botrydiopsis intercedens ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene enc",1422,True,1,False,0,0,0,-1,-1,True,False
AF015581,Other SAR/protist,"Chattonella subsalsa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encodin",1422,True,1,False,0,0,0,-1,-1,True,False
AF015574,Other SAR/protist,"Rhizochromulina sp. CCMP237 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene ",1422,True,1,False,0,0,0,-1,-1,True,False
AF015573,Other SAR/protist,"Apedinella radians ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene encoding ",1422,True,1,False,0,0,0,-1,-1,True,False
AM421005,Other SAR/protist,"Phaeobotrys solitaria chloroplast partial rbcL gene for ribulose bisphosphate carboxylase large chain, strain SAG 15.95",1422,True,1,False,1422,0,0,0,0,True,True
AM421002,Other SAR/protist,"Heterococcus caespitosus chloroplast partial rbcL gene for ribulose bisphosphate carboxylase large chain, strain SAG 835",1419,True,1,False,1419,0,0,0,0,True,True
AJ580924,Other SAR/protist,"Pseudopleurochloris antarctica partial chloroplast rbcl gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",1408,True,2,False,1407,1,43,0,0,False,True
AJ579567,Other SAR/protist,"Pleurochloris meiringensis chloroplast partial rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase",1422,True,1,False,1422,0,0,0,0,True,True
AJ579568,Other SAR/protist,"Botrydiopsis pyrenoidosa chloroplast partial rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase",1401,True,1,False,1401,0,0,0,0,True,True
U89900,Other SAR/protist,"Bumilleriopsis filiformis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, chloroplast gene en",1422,True,1,False,0,0,0,-1,-1,True,False
AB430698,Other SAR/protist,"Bolidomonas pacifica chloroplast rbcL gene for ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit, partial cd",1428,True,1,False,1428,0,0,0,0,True,True
DQ273996,Other SAR/protist,"Chattonella marina strain CCMP 2049 isolate Japan ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1415,False,0,False,0,2,24,-1,-1,False,False
DQ273989,Other SAR/protist,"Chattonella marina isolate Japan ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial sequ",1404,False,0,False,0,0,32,-1,-1,False,False
AM695634,Other SAR/protist,"Botryidiopsidaceae sp. PAB 836 chloroplast partial rbcL gene for ribulose 1,5-bisphosphate carboxylase/oxygenase large s",1425,True,1,False,1425,0,0,0,0,True,True
AB085615,Other SAR/protist,"Schizocladia ischiensis chloroplast rbcL gene for ribulose 1,5-bisphosphate carboxylase/oxygenase large subunit, partial",1411,True,2,False,1410,1,47,0,0,False,True
AJ580926,Other SAR/protist,"Heterococcus pleurococcoides partial rbcl gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1474,True,2,False,1371,1,36,0,0,False,True
AB081643,Other SAR/protist,"Ciliophrys infusionum chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial c",1424,True,1,False,0,2,0,-1,-1,False,False
AB052735,Other SAR/protist,"Nannochloropsis gaditana chloroplast gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial cds",1451,True,1,False,1398,2,3,0,0,False,True
AB052734,Other SAR/protist,"Nannochloropsis gaditana chloroplast gene for ribulose-1,5-bisphosphate carbxylase/oxygenase large subunit, partial cds,",1438,True,2,False,1392,1,49,0,0,False,True
AB052288,Other SAR/protist,"Nannochloropsis salina chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial ",1436,True,3,False,1392,2,30,0,0,False,True
AB052287,Other SAR/protist,"Nannochloropsis salina chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial ",1459,True,2,False,1410,1,48,0,0,False,True
AB052286,Other SAR/protist,"Nannochloropsis oculata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial",1431,True,3,False,1386,0,31,0,0,False,True
AB052285,Other SAR/protist,"Nannochloropsis oceanica chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1440,True,1,False,1398,0,1,0,0,False,True
AB052284,Other SAR/protist,"Nannochloropsis oceanica chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1446,True,2,False,1392,0,52,0,0,False,True
AB052283,Other SAR/protist,"Nannochloropsis oceanica chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1449,True,1,False,1401,0,1,0,0,False,True
AB052282,Other SAR/protist,"Nannochloropsis oceanica chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1431,True,1,False,1398,0,1,0,0,False,True
AB052281,Other SAR/protist,"Nannochloropsis oceanica chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1431,True,1,False,1398,0,1,0,0,False,True
AB052280,Other SAR/protist,"Nannochloropsis granulata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, parti",1453,True,2,False,1389,1,49,0,0,False,True
AB052279,Other SAR/protist,"Nannochloropsis gaditana chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partia",1439,True,2,False,1401,2,49,0,0,False,True
PX743846,Other angiosperms,"UNVERIFIED: Buxus austroyunnanensis voucher CPG08626 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX743845,Other angiosperms,"UNVERIFIED: Heliciopsis henryi voucher CPG26346 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743844,Other angiosperms,"UNVERIFIED: Meliosma parviflora voucher CPG21682 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743843,Other angiosperms,"UNVERIFIED: Sabia discolor voucher CPG18682 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743842,Other angiosperms,"UNVERIFIED: Sabia emarginata voucher CPG11134 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743841,Other angiosperms,"UNVERIFIED: Delphinium taipaicum voucher CPG65279 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743840,Other angiosperms,"UNVERIFIED: Delphinium laxicymosum voucher CPG61861 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743839,Other angiosperms,"UNVERIFIED: Thalictrum fortunei voucher CPG44151 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743838,Other angiosperms,"UNVERIFIED: Delphinium kamaonense voucher CPG15383 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743837,Other angiosperms,"UNVERIFIED: Trollius taihasenzanensis voucher CPG09805 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743836,Other angiosperms,"UNVERIFIED: Berberis asmyana voucher CPG61854 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX743835,Other angiosperms,"UNVERIFIED: Berberis gilungensis voucher CPG15756 rbcL gene, partial sequence; chloroplast",1407,False,0,False,0,0,1,-1,-1,False,False
PX743834,Other angiosperms,"UNVERIFIED: Berberis leboensis voucher CPG14787 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743833,Other angiosperms,"UNVERIFIED: Berberis morrisonensis voucher CPG10239 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743832,Other angiosperms,"UNVERIFIED: Berberis francisci-ferdinandi voucher CPG02996 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743831,Other angiosperms,"UNVERIFIED: Berberis silvicola voucher CPG02101 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743830,Other angiosperms,"UNVERIFIED: Stephania succifera voucher CPG42505 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743829,Other angiosperms,"UNVERIFIED: Tinospora hainanensis voucher CPG42325 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743828,Other angiosperms,"UNVERIFIED: Arcangelisia gusanlung voucher CPG42312 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX743827,Other angiosperms,"UNVERIFIED: Stephania sinica voucher CPG06095 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743826,Other angiosperms,"UNVERIFIED: Cyclea racemosa voucher CPG01313 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743825,Other angiosperms,"UNVERIFIED: Stephania hainanensis voucher CPG01247 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743824,Other angiosperms,"UNVERIFIED: Cyclea sutchuenensis voucher CPG01207 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743823,Other angiosperms,"UNVERIFIED: Holboellia brachyandra voucher CPG62804 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX743822,Other angiosperms,"UNVERIFIED: Stauntonia purpurea voucher CPG10377 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743820,Other angiosperms,"UNVERIFIED: Corydalis pseudomucronata voucher CPG61834 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743819,Other angiosperms,"UNVERIFIED: Corydalis gamosepala voucher CPG60048 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743818,Other angiosperms,"UNVERIFIED: Corydalis caudata voucher CPG60003 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
OP326361,Other angiosperms,"Pteridophyllum racemosum voucher Xiang KL X0233 (PE) ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL",1428,True,1,False,1428,0,0,0,0,True,True
LC744922,Other angiosperms,"Tinospora crispa TC-2 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete ",1428,True,1,False,1428,0,0,0,0,True,True
LC744921,Other angiosperms,"Tinospora crispa TC-1 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete ",1428,True,1,False,1428,0,0,0,0,True,True
LC743548,Other angiosperms,"Tinospora crispa TC3 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete c",1449,True,1,False,1449,0,0,0,0,True,True
LC743547,Other angiosperms,"Tinospora crispa TC2 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete c",1449,True,1,False,1449,0,0,0,0,True,True
LC743546,Other angiosperms,"Tinospora crispa TC1 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete c",1449,True,1,False,1449,0,0,0,0,True,True
ON684479,Other angiosperms,"Fumaria agraria isolate BPTPS002 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1428,True,1,False,1428,0,0,0,0,True,True
LC487536,Other angiosperms,"Anemone flaccida chloroplast rbcL gene, ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial sequence",1477,False,0,False,0,1,43,-1,-1,False,False
LC487534,Other angiosperms,"Aconitum japonicum chloroplast rbcL gene, ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial sequenc",1480,False,0,False,0,1,2,-1,-1,False,False
MT834944,Other angiosperms,"Tinospora cordifolia voucher SUPG015 ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete ",1449,True,1,False,1449,0,0,0,0,True,True
LC506380,Other angiosperms,"Anamirta cocculus KK-AC-08 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506368,Other angiosperms,"Anamirta cocculus KK-AC-07 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506356,Other angiosperms,"Anamirta cocculus KK-AC-06 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506344,Other angiosperms,"Anamirta cocculus KK-AC-05 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506332,Other angiosperms,"Anamirta cocculus KK-AC-04 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506320,Other angiosperms,"Anamirta cocculus KK-AC-03 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506308,Other angiosperms,"Anamirta cocculus KK-AC-02 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
LC506296,Other angiosperms,"Anamirta cocculus KK-AC-01 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",1428,True,1,False,1428,0,0,0,0,True,True
MN601480,Other angiosperms,"Thalictrum dasycarpum ribulose 1,5-bisphosphate carboxylaseoxygenase large subunit (rbcL) gene, complete cds; chloroplas",1428,True,1,False,1428,0,0,0,0,True,True
MN601433,Other angiosperms,"Anemone cylindrica ribulose 1,5-bisphosphate carboxylaseoxygenase large subunit (rbcL) gene, complete cds; chloroplast",1428,True,1,False,1428,0,0,0,0,True,True
MN601432,Other angiosperms,"Anemonastrum canadense ribulose 1,5-bisphosphate carboxylaseoxygenase large subunit (rbcL) gene, complete cds; chloropla",1428,True,1,False,1428,0,0,0,0,True,True
EU053926,Other angiosperms,"Trollius ledebouri ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1426,True,2,False,0,1,42,-1,-1,False,False
EU053925,Other angiosperms,"Trautvetteria caroliniensis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlo",1405,True,2,False,1404,1,43,0,0,False,True
EU053918,Other angiosperms,"Nigella damascena ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1409,True,3,False,0,2,22,-1,-1,False,False
EU053917,Other angiosperms,"Laccopetalum giganteum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropla",1426,True,2,False,1425,1,44,0,0,False,True
